,predicted_mean
13594,1.5029969301040826
13595,1.501983958928534
13596,1.5045463936966905
13597,1.5003165401372471
13598,1.4845853767241133
13599,1.4853637044728565
13600,1.4946209796500822
13601,1.4909355564913414
13602,1.4984943938134778
13603,1.5009573779797234
13604,1.505177236935355
13605,1.5081517949767542
13606,1.5036513362603108
13607,1.5025071860220425
13608,1.4978532931424955
13609,1.5057968254795577
13610,1.5094250852349627
13611,1.5132634570548615
13612,1.5170182595671842
13613,1.52447475908079
13614,1.5172930888348113
13615,1.5163560771068127
13616,1.524634524882742
13617,1.5132401542293221
13618,1.5124429960195411
13619,1.5162113065016525
13620,1.5224374127042528
13621,1.5120890281054449
13622,1.535277385362548
13623,1.4966402643997503
13624,1.5017342129285425
13625,1.5008722499154805
13626,1.504881490179523
13627,1.4981490139708715
13628,1.4902138073043067
13629,1.4801049623520541
13630,1.4914243519955004
13631,1.508484414281065
13632,1.4915634824926194
13633,1.496082447759467
13634,1.4972410260653009
13635,1.5001574501262427
13636,1.4669521367850966
13637,1.440133878959032
13638,1.442235552568504
13639,1.452099935130144
13640,1.4640253764657838
13641,1.4506018506099996
13642,1.4413699992907318
13643,1.442010488869113
13644,1.4454063582229058
13645,1.4471956477259815
13646,1.453478279674066
13647,1.4573800413835625
13648,1.458097471324074
13649,1.4602683243967574
13650,1.5101467206459525
13651,1.4988418550211606
13652,1.4832063041948558
13653,1.518039970191614
13654,1.5263700842545227
13655,1.5230354469557075
13656,1.5329299719161238
13657,1.531772532449546
13658,1.5258983914474473
13659,1.5413256479603614
13660,1.5248723851001809
13661,1.5345073523068096
13662,1.5401203873897489
13663,1.5389520208724357
13664,1.549121306841573
13665,1.534665094670901
13666,1.532621515686472
13667,1.529011087302469
13668,1.5226606922920345
13669,1.5186089502210316
13670,1.5134779125192865
13671,1.513869281406242
13672,1.5185592325690551
13673,1.5067798117529654
13674,1.5130969704473332
13675,1.5190878580231875
13676,1.5149239794414275
13677,1.5113130080938746
13678,1.5086539261348013
13679,1.5005453730596405
13680,1.5075501780676956
13681,1.5029619234863199
13682,1.5008749672690558
13683,1.5152036481464302
13684,1.5433344834690241
13685,1.5562849765223108
13686,1.5964706858800923
13687,1.5963459381042053
13688,1.5729945262999023
13689,1.5821518985275829
13690,1.5824028151145038
13691,1.5855350013308482
13692,1.5869113771113081
13693,1.5883680721157976
13694,1.5858290834202584
13695,1.597924405441456
13696,1.6025090979219268
13697,1.5978678229903804
13698,1.6024960219463589
13699,1.5990765150424642
13700,1.6021263450816856
13701,1.6047986277749862
13702,1.5871724688623787
13703,1.608280229262018
13704,1.6028240326661436
13705,1.6257793368805267
13706,1.6226459611534398
13707,1.6214939967273274
13708,1.6258470126818634
13709,1.6258385899502978
13710,1.6282387592931296
13711,1.6172320592852119
13712,1.6197398175726145
13713,1.5998260331265661
13714,1.594550003628726
13715,1.6029669764007528
13716,1.605250699673229
13717,1.6022167454480944
13718,1.5801266484999101
13719,1.5762636716368883
13720,1.5789236877484074
13721,1.6058271798590094
13722,1.6292365084705558
13723,1.6395634794208607
13724,1.6325165232922207
13725,1.630324423922533
13726,1.6228403556436417
13727,1.6161610207846708
13728,1.627114529759197
13729,1.6324124921513108
13730,1.6244232605683644
13731,1.6045131249631976
13732,1.600308600697061
13733,1.59037316704297
13734,1.5924481848116718
13735,1.607493861524251
13736,1.6029400560609404
13737,1.619532940743017
13738,1.6260367332943306
13739,1.6333389357452923
13740,1.6414398985230139
13741,1.625469249900433
13742,1.6511348159069732
13743,1.6380047031895206
13744,1.6460250579548537
13745,1.639803812385295
13746,1.6557687038696072
13747,1.6715380319160977
13748,1.6560976255410909
13749,1.699871092164503
13750,1.6926191576655325
13751,1.6459003027352304
13752,1.6754850991355346
13753,1.8173086797408107
13754,1.7339603473451457
13755,1.7190228159184866
13756,1.755720749281535
13757,1.7673802698376144
13758,1.7954672229638056
13759,1.7303051721842642
13760,1.7262215895623139
13761,1.7950947573863114
13762,1.7699087566360625
13763,1.7722624258029478
13764,1.768483757057007
13765,1.73036202348735
13766,1.7402646484747284
13767,1.7455164883357404
13768,1.7645213027534894
13769,1.7850173978621238
13770,1.7701644445707303
13771,1.782856917474406
13772,1.8029034851093748
13773,1.7984707883392121
13774,1.819604997680295
13775,1.8489053876097556
13776,1.841129103473045
13777,1.7956179442617333
13778,1.732755218091878
13779,1.7804560232494684
13780,1.7787369331062965
13781,1.7416591018030354
13782,1.7424391794951657
13783,1.7871048433178538
13784,1.845806929816206
13785,1.8361754388725138
13786,1.8642634566492116
13787,1.8343680331906134
13788,1.8160375232239745
13789,1.8377799668014452
13790,1.8930872521128361
13791,1.8565272446826913
13792,1.8610141604930122
13793,1.8432563907088622
13794,1.8436214657765424
13795,1.8268956692310603
13796,1.835907521985307
13797,1.8354841210627337
13798,1.8306940841936354
13799,1.7958601679603365
13800,1.7939418219533507
13801,1.8022724456069315
13802,1.795162357575317
13803,1.776957245630121
13804,1.767311543208163
13805,1.7637743849337577
13806,1.7664851149002176
13807,1.7653735560715957
13808,1.7532113735644526
13809,1.7538207070096477
13810,1.7563179278237662
13811,1.774986896036107
13812,1.7595006436183875
13813,1.7581823618930077
13814,1.760656996416493
13815,1.733042462455293
13816,1.7226448483528765
13817,1.7408842026350653
13818,1.7661889063301084
13819,1.745425022411903
13820,1.7438319532556121
13821,1.7601131327177049
13822,1.7520266090096706
13823,1.7559177198760025
13824,1.7652732813618532
13825,1.744857368608873
13826,1.753435983389755
13827,1.7601424060711353
13828,1.8040031548956736
13829,1.83405012178627
13830,1.818460865763081
13831,1.80063072943489
13832,1.7955520074126303
13833,1.7798350657536397
13834,1.7469130990685118
13835,1.7633446189023358
13836,1.7761566094666505
13837,1.784801505697795
13838,1.784370431891088
13839,1.7554589377689551
13840,1.7792989057031965
13841,1.7537814199941981
13842,1.765397450784486
13843,1.7553583246403759
13844,1.8002491485033674
13845,1.8542912643724314
13846,1.8531594351240233
13847,1.89435736021889
13848,1.91805057285501
13849,1.9472077729215713
13850,1.948341854859485
13851,1.9356379126014998
13852,1.8910652847908809
13853,1.8841200399703562
13854,1.881512483179491
13855,1.90640031251698
13856,1.917088786833135
13857,1.8733221905510675
13858,1.8369146256232702
13859,1.8285813138206537
13860,1.7760736960205639
13861,1.810350557678639
13862,1.8099136319915663
13863,1.8206041291749653
13864,1.8218861170829737
13865,1.8036667702490048
13866,1.8010799518225733
13867,1.799580927008604
13868,1.805195745175117
13869,1.8101933551595797
13870,1.8198016629239848
13871,1.8015919293832487
13872,1.800350681012075
13873,1.821463243029067
13874,1.802312504966582
13875,1.8083750819440165
13876,1.8089523777914713
13877,1.8277990570595963
13878,1.822577089197841
13879,1.8110761872426149
13880,1.8057049930922908
13881,1.8213871702581537
13882,1.8598196384010441
13883,1.8837204243234664
13884,1.920047360750761
13885,1.8957061283422705
13886,1.9107250784542773
13887,1.9084910581304824
13888,1.9445510109370172
13889,1.9499020895193093
13890,1.9323673604427831
13891,1.9584570240194217
13892,1.966319663017536
13893,1.9674650815864556
13894,1.949806280036451
13895,1.9616151746085462
13896,1.963287372682225
13897,2.0376125753539993
13898,2.0235018974769803
13899,2.0773731639308464
13900,2.0797337593530676
13901,2.052436919624959
13902,2.08236625517742
13903,2.0754288775763596
13904,2.070407679061143
13905,2.1446753317463045
13906,2.1863595488561938
13907,2.1924279204251658
13908,2.2273220190935414
13909,2.2725064209587793
13910,2.2641991605254357
13911,2.224659926397744
13912,2.1570446311335347
13913,2.1963968277070496
13914,2.160970402359832
13915,2.190009919285981
13916,2.2191859950458643
13917,2.277883236579243
13918,2.354593130903172
13919,2.3000359451714467
13920,2.265611526545668
13921,2.278779378283875
13922,2.284928409179795
13923,2.2575715925951476
13924,2.2472026361214272
13925,2.2025856253853235
13926,2.14682699972777
13927,2.1148882366443518
13928,2.098338904161084
13929,2.086702067532523
13930,2.029187060588054
13931,2.0818935801508123
13932,2.0637216229220163
13933,2.069787148699588
13934,2.030018059633085
13935,2.0448369555537433
13936,2.074325522187403
13937,2.061021153224201
13938,2.0735689003462086
13939,2.0483274420529947
13940,1.9811439045582628
13941,1.9280355467027572
13942,1.9876952129503511
13943,1.9703882557385006
13944,1.970989644608293
13945,1.9881725041951357
13946,1.9536347966429415
13947,1.9883479526726662
13948,1.9949766246507834
13949,1.9843501836833803
13950,1.9512966975379598
13951,1.950968792532387
13952,1.964195096333623
13953,1.962683735208144
13954,1.9748731627543117
13955,1.9966738662243724
13956,2.0082114905918105
13957,2.040866656996198
13958,2.036671455681031
13959,2.002733964771695
13960,2.020882607163073
13961,2.014573565963504
13962,2.0651308637708157
13963,2.0662648151555367
13964,2.074611491922903
13965,2.120351000387972
13966,2.1399963112301235
13967,2.1329371613912107
13968,2.1755531834335646
13969,2.1266535138127294
13970,2.1778642506136565
13971,2.1458313311323733
13972,2.221626148620131
13973,2.275054432448154
13974,2.191131108820649
13975,2.226175648325094
13976,2.294850681812143
13977,2.3316517466429527
13978,2.367957823265501
13979,2.3683828208731836
13980,2.31062688391814
13981,2.2979181598899645
13982,2.27373450627805
13983,2.3001057833118677
13984,2.3090974096067534
13985,2.306865446420553
13986,2.2887608452477117
13987,2.288497956781338
13988,2.3414876520032357
13989,2.284274438221446
13990,2.3134763308292583
13991,2.27975006495898
13992,2.281538721106275
13993,2.2796822169612527
13994,2.3120353020024327
13995,2.3232458962020828
13996,2.2552230510423916
13997,2.3015528342828335
13998,2.1716302613650407
13999,2.110413264156453
14000,2.120191283595317
14001,2.192145801218702
14002,2.1349337294600144
14003,2.0362768545775247
14004,2.0691097127763567
14005,2.026404042494635
14006,2.0041413583122223
14007,1.9878186968627773
14008,2.0210920935952315
14009,1.9259989442818317
14010,1.9050624196970523
14011,1.990364016241552
14012,2.0331603408383048
14013,1.9831733535105087
14014,2.0113068246432584
14015,2.0196402028018317
14016,2.0420000389365605
14017,2.0394139698138534
14018,2.0983524230240214
14019,2.172887710906186
14020,2.12003636075745
14021,2.0875328316294923
14022,2.134213068219893
14023,2.134940299520009
14024,2.1476421340589122
14025,2.126848522274026
14026,2.189210681088452
14027,2.202214536359228
14028,2.2445350928906285
14029,2.2753693087542013
14030,2.34123644268717
14031,2.268935162898451
14032,2.277557789265269
14033,2.1762005461860383
14034,2.1815776208745588
14035,2.1689247472435085
14036,2.1777318493204625
14037,2.2255299972366185
14038,2.232294854542956
14039,2.1900062234571855
14040,2.201131033264161
14041,2.263947723755567
14042,2.263351280357031
14043,2.261597240428524
14044,2.2322732368873415
14045,2.2409895816658993
14046,2.336815695768147
14047,2.391283906918497
14048,2.43556231379002
14049,2.4222259632592817
14050,2.354184555198609
14051,2.29439798237984
14052,2.283370149684702
14053,2.319369513837712
14054,2.2530861404962153
14055,2.1904607201959547
14056,2.2317753459216445
14057,2.254874525728233
14058,2.298304514836192
14059,2.402852926552829
14060,2.422925534613149
14061,2.4515845003230807
14062,2.427985294461264
14063,2.4478704243285394
14064,2.4881825702497196
14065,2.409830685697136
14066,2.496762928108483
14067,2.4896360223519167
14068,2.4228823561708266
14069,2.397969420909699
14070,2.400615130700145
14071,2.3799255385685725
14072,2.470286195062542
14073,2.469681273338124
14074,2.4737496809461703
14075,2.3870419812009045
14076,2.354803505402985
14077,2.389864044601864
14078,2.3154832698199233
14079,2.334602472346993
14080,2.198054614035346
14081,2.1801004207512213
14082,2.154518322370763
14083,2.2229433681455357
14084,2.2092514206738865
14085,2.235367552797661
14086,2.1656402520449767
14087,2.1347271933702507
14088,2.1064490871615127
14089,2.0734588339642324
14090,2.1554270513983487
14091,2.2184609593788664
14092,2.212151730709095
14093,2.2266969142149935
14094,2.2236918930863805
14095,2.192911803643952
14096,2.186852703636059
14097,2.2079648199061657
14098,2.1930883764275224
14099,2.187228741234801
14100,2.265373749960548
14101,2.2715631391095403
14102,2.317229191928522
14103,2.3152056468190274
14104,2.2914655118447453
14105,2.2748532379483652
14106,2.316671429546722
14107,2.292687418085008
14108,2.2998592615896523
14109,2.3212433879717285
14110,2.2907654409809752
14111,2.329114545632684
14112,2.381804173905266
14113,2.3980595209050124
14114,2.3686417208348325
14115,2.3568922378504014
14116,2.350656187141845
14117,2.3396015702758266
14118,2.285821567690599
14119,2.289705708491615
14120,2.2094736551026126
14121,2.200677574596417
14122,2.264659736206115
14123,2.281884264365089
14124,2.2702846301861688
14125,2.232268853909202
14126,2.232777367607098
14127,2.214599984550213
14128,2.1964486539667125
14129,2.2288581699572223
14130,2.225411927550141
14131,2.236915085356652
14132,2.2709475704525754
14133,2.2276668134842224
14134,2.21504240017817
14135,2.266671186304183
14136,2.299723838814628
14137,2.331095323960627
14138,2.314299257972061
14139,2.3209867779496123
14140,2.2834513249114723
14141,2.2905960453042677
14142,2.2221164290398265
14143,2.223917456107534
14144,2.235057787970577
14145,2.216323852193352
14146,2.2317063797739816
14147,2.2387948910485482
14148,2.231573706765947
14149,2.2258675302939954
14150,2.212660053276574
14151,2.2155151687176406
14152,2.1980225510237714
14153,2.1741253420249604
14154,2.190629276656622
14155,2.1871012495694253
14156,2.1931973438235435
14157,2.1818732407638066
14158,2.138331368715526
14159,2.1355319715963588
14160,2.1639840128794656
14161,2.1499426209109793
14162,2.0952130988054045
14163,2.080768611965287
14164,2.069637061686606
14165,2.080393467791926
14166,2.1210419402559992
14167,2.0997365378108603
14168,2.0810954373546267
14169,2.068959469446006
14170,2.067668259218511
14171,2.0592300171974594
14172,2.0716656206224053
14173,2.0654754713950862
14174,2.010977087696957
14175,1.9875275360756388
14176,1.9910307564905771
14177,1.9857276074685049
14178,2.04682333198681
14179,2.042514449115238
14180,2.029786427425108
14181,2.007433597157804
14182,2.036525301332873
14183,2.0106574708148957
14184,1.9950013987418318
14185,2.003265817976289
14186,1.9921960393687028
14187,1.97874390149356
14188,1.9902049355229274
14189,1.993235462948989
14190,1.9981492070038653
14191,2.0067957345934624
14192,2.018801255089052
14193,1.992302743297181
14194,1.9819269218161586
14195,2.0186199097825552
14196,2.028085178905904
14197,2.0134867028143617
14198,2.011482437916544
14199,2.0280129076074087
14200,2.033960247380739
14201,2.0462340046296363
14202,2.063026565379531
14203,2.0494786302838364
14204,2.11593653211335
14205,2.0853579868436327
14206,2.0905091856217752
14207,2.0982721770197017
14208,2.0800068679840544
14209,2.0785810648165226
14210,2.067812418266347
14211,2.131388380744211
14212,2.136514883786163
14213,2.1110860695562725
14214,2.1375912506427266
14215,2.1360757788128137
14216,2.169666248864303
14217,2.1563169095093215
14218,2.1630095381888443
14219,2.1375468246808724
14220,2.1096430795016214
14221,2.12052138894151
14222,2.0912941727154153
14223,2.0917219937354234
14224,2.0823975510639356
14225,2.095401177082067
14226,2.0795852471865617
14227,2.065044789123678
14228,2.0732776079140316
14229,2.076658685539119
14230,2.082322481391887
14231,2.0936730875240617
14232,2.055845158181651
14233,2.0511788564417
14234,2.0124271804946754
14235,2.0174758958240675
14236,2.0127367059569803
14237,2.0192005508481956
14238,2.0101192117844957
14239,2.0022746846019692
14240,1.9823712136557163
14241,1.967043601361964
14242,1.9630446601184803
14243,1.9863889804912962
14244,1.9973142896416451
14245,1.9916122087886938
14246,1.9756656599567906
14247,1.9939134670607486
14248,2.0020070033464608
14249,1.9796406397907262
14250,1.9818860910384193
14251,1.9656097690790744
14252,1.9515716997030157
14253,1.954768776225698
14254,1.974159669995662
14255,1.9296843564560942
14256,1.9421390213746565
14257,1.9468666780649984
14258,2.14576196548789
14259,2.2558024485633292
14260,2.2965203840158104
14261,2.2629979965972153
14262,2.1687711114025756
14263,2.164743151749686
14264,2.1624039569303917
14265,2.1401133776520607
14266,2.1984960518924255
14267,2.2025832406453194
14268,2.1601910193227902
14269,2.198198958036414
14270,2.2333607731969765
14271,2.1986614681383108
14272,2.1760887996910037
14273,2.234476890434725
14274,2.2545982098622774
14275,2.1895795559879563
14276,2.1806971456955533
14277,2.178006482156266
14278,2.191462857912902
14279,2.232047003827594
14280,2.2540518146653734
14281,2.2350488627850913
14282,2.1638724571324137
14283,2.2141304653605034
14284,2.2115556883604346
14285,2.2437333571679003
14286,2.1973248638644374
14287,2.1792251657587522
14288,2.1287831312817516
14289,2.0734977707662656
14290,2.0777146038419554
14291,2.0526893297924467
14292,2.1443038486019885
14293,2.1702883199430976
14294,2.2027232539865254
14295,2.3068078597630146
14296,2.175780626362423
14297,2.1146968796013517
14298,2.168455938792943
14299,2.133577354205471
14300,2.149186468999468
14301,2.179520484932721
14302,2.1914144012228274
14303,2.1871295245675313
14304,2.2029825998749244
14305,2.2324161136073117
14306,2.285992794233025
14307,2.5336552293020413
14308,2.5331024954158137
14309,2.456881705427858
14310,2.3732968990943406
14311,2.382365596204236
14312,2.329794410427347
14313,2.3439955768681147
14314,2.3109410857065136
14315,2.33880821267699
14316,2.400344931893084
14317,2.3599923244076133
14318,2.376909219135612
14319,2.358958236416787
14320,2.3829305872156095
14321,2.3677171602275386
14322,2.3985211684397334
14323,2.422819219755032
14324,2.4237173592402073
14325,2.4088113396036652
14326,2.36859028243025
14327,2.2990392351297992
14328,2.314184952817344
14329,2.276810044255615
14330,2.245590151868348
14331,2.186015562762215
14332,2.248991764366562
14333,2.254763418760702
14334,2.3300924062469024
14335,2.3693180079642584
14336,2.361110303157313
14337,2.345344519226594
14338,2.3663122539044097
14339,2.3908726858730747
14340,2.3897849865268634
14341,2.3851089897134146
14342,2.394620741507144
14343,2.4012374127823635
14344,2.411250693519703
14345,2.4062246871959756
14346,2.3950929006404986
14347,2.392018609338454
14348,2.38736219898272
14349,2.3533345553321627
14350,2.3627134028815187
14351,2.354817081011271
14352,2.3638993279333866
14353,2.4107682107051374
14354,2.4002448155009
14355,2.362780683781457
14356,2.2723883722358087
14357,2.268976427081522
14358,2.266962305144246
14359,2.236110500546587
14360,2.2601473639398875
14361,2.223257495260923
14362,2.209213866184745
14363,2.18497900164792
14364,2.244818434966727
14365,2.298646938999966
14366,2.2847189494220768
14367,2.2673176912716997
14368,2.2621006155495422
14369,2.251014169478764
14370,2.2675466449086543
14371,2.2590420938901867
14372,2.249500922109871
14373,2.242234332598878
14374,2.2434876262111705
14375,2.2584715359517267
14376,2.265311350598534
14377,2.2201135541579995
14378,2.218713273757866
14379,2.227946585537803
14380,2.240683029787304
14381,2.2593506900897973
14382,2.342838204873772
14383,2.380688641852665
14384,2.4062999822484197
14385,2.3463188305492197
14386,2.365834962159426
14387,2.36279951795574
14388,2.378628169328629
14389,2.470197215952557
14390,2.5688111113999046
14391,2.6168804913210155
14392,2.7205490046189515
14393,3.029781924469406
14394,3.1365242450072133
14395,3.0295782089400913
14396,2.923250015163543
14397,3.1696499167110197
14398,3.1526488051196293
14399,3.0768594880596214
14400,3.147511221212749
14401,3.150357265409604
14402,3.3056189729602776
14403,3.6850545768296796
14404,3.630562455180112
14405,3.5701181457130464
14406,3.531641552778709
14407,3.6629675521642144
14408,3.5773087821331697
14409,3.5283347860298426
14410,3.4691771644493574
14411,3.478471508873439
14412,3.4162770348048714
14413,3.367987886719693
14414,3.414025885547195
14415,3.3476288974865414
14416,3.302812715027012
14417,3.369472281816414
14418,3.4024414989168843
14419,3.45120407159789
14420,3.413797035677128
14421,3.3668316386946753
14422,3.3385916707034773
14423,3.407767843150512
14424,3.407529491069725
14425,3.384036436277418
14426,3.2093929597137993
14427,3.2390122465451676
14428,3.237127417216527
14429,3.26512170368217
14430,3.2682636842028248
14431,3.2046447069945247
14432,3.212352671220453
14433,3.1027796779811876
14434,3.109942023326032
14435,3.0057506743224187
14436,3.067664434475661
14437,3.1193774345551764
14438,3.122489135564978
14439,3.1350659768047864
14440,3.1303460527264537
14441,3.161532297422262
14442,3.1624145155511347
14443,3.21426082864902
14444,3.1835357018397885
14445,3.2087579837444866
14446,3.1865036146467784
14447,3.158891846230114
14448,3.2201717562283494
14449,3.226595922233744
14450,3.236198706045342
14451,3.150884391618707
14452,3.142288327980948
14453,3.144011436310781
14454,3.111329014570798
14455,3.113462797003209
14456,3.140861422493567
14457,3.1286708771837954
14458,3.098342056139861
14459,3.072700830128971
14460,3.08222429657544
14461,3.1736979634047584
14462,3.2225843612507785
14463,3.1808579926895724
14464,3.163686508177938
14465,3.2692504333416
14466,3.2929051369631908
14467,3.2931344043975956
14468,3.2603659321298726
14469,3.237266489558931
14470,3.21542584604232
14471,3.152539340424065
14472,3.127649841971038
14473,3.168096546971536
14474,3.149667560386562
14475,3.147089566585806
14476,3.1403733080078684
14477,3.1172421208134677
14478,3.123832960139272
14479,3.0730226421558497
14480,3.084881923375401
14481,3.1035327476791816
14482,3.1074094664090013
14483,3.166614286365113
14484,3.177736401581554
14485,3.3119439052321904
14486,3.3263787877047046
14487,3.2939221062155637
14488,3.290473895114479
14489,3.2363635449419905
14490,3.2126115680332474
14491,3.156171208961612
14492,3.1900510161354148
14493,3.1512083246922753
14494,3.170833838984674
14495,3.1604601633770675
14496,3.1373318730029807
14497,3.143536366919405
14498,3.1504329664549524
14499,3.164704789342636
14500,3.158011254552839
14501,3.2084941323798537
14502,3.214719065204292
14503,3.224996805453679
14504,3.1999165030626506
14505,3.1820921028717115
14506,3.171718626332978
14507,3.141184980394162
14508,3.1466226008732185
14509,3.0791046013097914
14510,3.094355102572666
14511,3.107505269930502
14512,3.107413853750342
14513,3.094734997586824
14514,3.032557568650457
14515,3.0421085665963807
14516,2.988504244241698
14517,3.0918266658635867
14518,3.1978054222268666
14519,3.267316298247778
14520,3.2469331461463313
14521,3.3444043486052744
14522,3.429229317370909
14523,3.4584734780292834
14524,3.3827497959109367
14525,3.423402016903427
14526,3.5546445364878845
14527,3.500247368148277
14528,3.618019986315143
14529,3.57745470101939
14530,3.6596153781388985
14531,3.6140923690644393
14532,3.516339170501672
14533,3.484957675224595
14534,3.450309004901282
14535,3.5216056389840786
14536,3.48116949815253
14537,3.5143867054883966
14538,3.4757785673582267
14539,3.4457485031766253
14540,3.483576467926043
14541,3.440024885917548
14542,3.392700742484537
14543,3.4037215281605264
14544,3.384819278938066
14545,3.387149508827581
14546,3.393469305158941
14547,3.364920584586677
14548,3.3936445501648724
14549,3.3826014966182485
14550,3.417551370581063
14551,3.4538233704196757
14552,3.459891633936856
14553,3.5549130918348806
14554,3.5995736707469095
14555,3.599933102265457
14556,3.6400101370082862
14557,3.575354502717651
14558,3.5499259560043996
14559,3.5383702086578115
14560,3.5272243495229287
14561,3.5742159057876277
14562,3.546733656943432
14563,3.5265077392596487
14564,3.5208250994963315
14565,3.5414665431534216
14566,3.540610494482677
14567,3.530418267948421
14568,3.553480992307512
14569,3.5944848229257214
14570,3.577633955766949
14571,3.588769733743943
14572,3.62821263146551
14573,3.622399808109195
14574,3.644242756099561
14575,3.6863717903935607
14576,3.729955730983372
14577,3.670814613910737
14578,3.6656332937224225
14579,3.606948716507668
14580,3.6047945161639805
14581,3.6302872083349835
14582,3.6055805449584364
14583,3.5814982913638325
14584,3.5641025035295186
14585,3.5138246879359345
14586,3.4666026973106745
14587,3.456709517893892
14588,3.4515882715275543
14589,3.3839195305953567
14590,3.221893241943866
14591,3.232233418724375
14592,3.254005598488981
14593,3.3137029015455384
14594,3.3499775019407187
14595,3.33009948869485
14596,3.3233940827710104
14597,3.386713669970901
14598,3.3884873911309903
14599,3.357655218975077
14600,3.344150003505456
14601,3.319093972327501
14602,3.341888595610623
14603,3.316987324592085
14604,3.3173856179983137
14605,3.3157881935129536
14606,3.367548114737757
14607,3.3754657920244884
14608,3.4119419548651275
14609,3.418094274933079
14610,3.4000004003485427
14611,3.3998740623029478
14612,3.432352174015459
14613,3.402251895822388
14614,3.3100020628902267
14615,3.352185976639843
14616,3.437905145181128
14617,3.4178348190643497
14618,3.403560932220166
14619,3.378268155089891
14620,3.3670786724212545
14621,3.3803248369376773
14622,3.36066173070161
14623,3.320867206459594
14624,3.3264148936805764
14625,3.233864682598385
14626,3.2213127289507084
14627,3.2547156286579817
14628,3.309671444747532
14629,3.3149258273794104
14630,3.317567187357571
14631,3.41686463436491
14632,3.464609645630784
14633,3.4446876358332195
14634,3.4460074182127785
14635,3.461882445160015
14636,3.4196667035472545
14637,3.451788869965671
14638,3.4393179027283476
14639,3.4682889184231294
14640,3.4487479587143386
14641,3.4489336294091544
14642,3.4887380103055774
14643,3.432798699023651
14644,3.4283059010830534
14645,3.4292519695267543
14646,3.412453336399417
14647,3.3874055694732084
14648,3.3602930820109496
14649,3.305676586489417
14650,3.344452791961442
14651,3.3684753769318565
14652,3.3879529682350538
14653,3.3515116242361
14654,3.2548727947358174
14655,3.0865329948113893
14656,3.1419865308650943
14657,3.1818562015845924
14658,3.070639862813822
14659,3.10579945694449
14660,3.1380304713056018
14661,3.148845445195919
14662,3.168144329713155
14663,3.1359134174226666
14664,3.1334885827322125
14665,3.0530790409065998
14666,3.08876791290712
14667,3.048570383107124
14668,2.9503691472092313
14669,2.9450984908674336
14670,2.9658618647002433
14671,3.013366903161465
14672,2.9955183564780756
14673,3.103283656315657
14674,3.060422668434084
14675,3.0960429750190315
14676,3.0845446329438837
14677,3.0861041892615484
14678,3.119105492463655
14679,3.122457469144853
14680,3.130222859089256
14681,3.1411798199375953
14682,3.103959391229902
14683,3.075081367060832
14684,3.038250118907179
14685,2.962949937829143
14686,2.9532186113867125
14687,2.9720696092579972
14688,2.8636366566364493
14689,2.82706851446122
14690,2.941174485355035
14691,2.9308269294234828
14692,2.9433513655337618
14693,2.8929296357241423
14694,2.858989239507229
14695,2.916516831689624
14696,2.8039261001486793
14697,2.689926013671555
14698,2.84261523895838
14699,2.829291098168296
14700,2.8297767121520705
14701,2.8334935161559436
14702,2.8440512599573053
14703,2.7951308938659416
14704,2.7619143531764077
14705,2.6790002034417806
14706,2.6793925357466515
14707,2.604692908834539
14708,2.6739317997177325
14709,2.6678732511848127
14710,2.7491883537712
14711,2.7656154105465918
14712,2.7901441100462474
14713,2.8259269969617096
14714,2.8594171096489056
14715,2.886877043232232
14716,2.8532598929295783
14717,2.8080023643860397
14718,2.7977458154164294
14719,2.8488350192501315
14720,2.856852733483725
14721,2.841550314226713
14722,2.862622921512834
14723,2.8948869649381437
14724,2.9460633334935546
14725,2.9894237990991037
14726,3.006208692509487
14727,3.031868688988124
14728,3.0085734192630404
14729,3.0151825219249226
14730,3.0188310137351775
14731,3.0348600652593785
14732,3.0345082788042137
14733,3.062836436070487
14734,3.0856558608333247
14735,3.0981419665355494
14736,3.1002139438482526
14737,3.0738358652449334
14738,3.084419353476366
14739,3.115840861423254
14740,3.106921984875452
14741,3.1448961031153275
14742,3.1472255646016856
14743,3.1360755871699273
14744,3.120604866299249
14745,3.135112261170293
14746,3.1436828192378887
14747,3.1876448520387144
14748,3.2081528371744086
14749,3.21024445686032
14750,3.2358574536930624
14751,3.2580583040346203
14752,3.2689363811383254
14753,3.3765375664394135
14754,3.3818506546807527
14755,3.3867682141650657
14756,3.401534186075956
14757,3.393313917172073
14758,3.419874117117424
14759,3.4407772959208636
14760,3.4918186088191834
14761,3.460978639210674
14762,3.466204440053407
14763,3.4358232286245425
14764,3.391863738886345
14765,3.365970357650778
14766,3.3710536336769823
14767,3.4062704312254866
14768,3.383090843698029
14769,3.361112604703817
14770,3.370301987830141
14771,3.363573993095575
14772,3.3584816960692563
14773,3.3529019466740158
14774,3.3537296975855733
14775,3.3703338638302207
14776,3.3853206229946067
14777,3.342787935030996
14778,3.3460034716540137
14779,3.348213037934195
14780,3.3564879314110687
14781,3.4269139333866234
14782,3.451650299630477
14783,3.432143929337443
14784,3.418128450830327
14785,3.439519367302961
14786,3.4705432696191685
14787,3.4151546682209286
14788,3.375061248785117
14789,3.37717892866866
14790,3.34217204801722
14791,3.266186977493721
14792,3.1917449510389138
14793,3.2386366515401663
14794,3.154538736906575
14795,3.2046728657975194
14796,3.231742742108219
14797,3.2842458114902264
14798,3.3274077556164103
14799,3.321542931945494
